DATE,dateindex,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40
11/7/2012,1407,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
11/8/2012,1408,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
11/9/2012,1409,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
11/10/2012,1410,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
11/11/2012,1411,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
11/12/2012,1412,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
11/13/2012,1413,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
11/14/2012,1414,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
11/15/2012,1415,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
11/16/2012,1416,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
11/17/2012,1417,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
11/18/2012,1418,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
11/19/2012,1419,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
